timestamp,open,high,low,close,adjusted close,volume,dividend amount
2013-09-20,193.7000,194.8900,190.0200,190.0200,149.6870,22379100,0.0000
2013-09-13,183.6800,193.1000,183.3100,192.1700,151.3807,18194900,0.0000
2013-09-06,183.6300,185.0000,182.3100,183.0300,144.1807,11856200,0.0000
2013-08-30,185.2700,187.0000,181.1000,182.2700,143.5820,15052200,0.0000
2013-08-23,185.3000,186.5700,183.1685,185.4200,146.0634,14564700,0.0000
2013-08-16,186.9700,189.9900,185.3400,185.3400,146.0004,16580500,0.0000
2013-08-09,195.1600,195.8800,186.7900,187.8200,147.9540,20128300,0.9500
2013-08-02,196.8300,197.8300,193.2215,195.1600,152.9653,15338600,0.0000
2013-07-26,193.4000,197.8300,193.2804,197.3500,154.6819,14719100,0.0000
2013-07-19,192.4200,200.9400,191.6800,193.5400,151.6956,31679400,0.0000
2013-07-12,195.6000,195.7800,190.7800,192.0700,150.5434,20715900,0.0000
2013-07-05,192.1500,195.1600,190.2600,194.9300,152.7851,12378100,0.0000
2013-06-28,193.9900,196.9000,188.4100,191.1100,149.7910,25092600,0.0000
2013-06-21,203.4400,206.0900,193.5401,195.4600,153.2005,22773400,0.0000
2013-06-14,206.9700,206.9800,200.3400,202.2000,158.4833,14580500,0.0000
2013-06-07,208.2500,210.0500,201.4700,206.3500,161.7360,17768500,0.0000
2013-05-31,207.4400,211.9800,206.0400,208.0200,163.0449,16799600,0.0000
2013-05-24,208.0200,210.1500,204.4200,205.7200,161.2422,20259100,0.0000
2013-05-17,204.1800,209.5000,202.0400,208.4400,163.3741,21587300,0.0000
2013-05-10,203.7900,205.0000,201.5200,204.4700,160.2625,18700700,0.9500
2013-05-03,194.7800,205.3190,194.6500,204.5100,159.5538,26809200,0.0000
2013-04-26,191.1500,195.1700,187.6800,194.3100,151.5960,27976600,0.0000
2013-04-19,210.4400,212.0000,189.7600,190.0000,148.2334,35696400,0.0000
2013-04-12,209.0700,213.0900,207.3300,211.3800,164.9136,15273700,0.0000
2013-04-05,212.8000,214.8900,206.3400,209.4100,163.3766,16247600,0.0000
2013-03-28,212.5400,213.4400,209.7350,213.3000,166.4115,12516100,0.0000
2013-03-22,212.9000,215.8200,210.1100,212.0800,165.4597,18085500,0.0000
2013-03-15,210.0400,215.9000,209.0400,214.9200,167.6754,23433000,0.0000
2013-03-08,202.5900,210.7400,202.5500,210.3800,164.1334,18680900,0.0000
2013-03-01,201.6700,203.1230,197.5100,202.9100,158.3055,19419000,0.0000
2013-02-22,200.6000,201.8900,198.1100,201.0900,156.8856,13744500,0.0000
2013-02-15,200.9800,201.9500,199.0200,200.9800,156.7998,14498300,0.0000
2013-02-08,204.1900,205.0200,198.6800,201.6800,157.3459,16419900,0.8500
2013-02-01,204.8500,206.2200,202.9600,205.1800,159.4025,15901300,0.0000
2013-01-25,194.3600,208.5800,194.0100,204.9700,159.2393,27508900,0.0000
2013-01-18,192.8200,195.0000,190.3900,194.4700,151.0820,19748400,0.0000
2013-01-11,193.4000,195.0000,191.2800,194.4500,151.0664,16589700,0.0000
2013-01-04,189.2300,196.3500,188.8400,193.9900,150.7091,15943900,0.0000
2012-12-28,193.0500,193.8300,189.8300,189.8300,147.4772,11911900,0.0000
2012-12-21,191.7600,196.4500,191.5700,193.4200,150.2662,24598600,0.0000
2012-12-14,192.1700,194.8000,191.2600,191.7600,148.9766,19274500,0.0000
2012-12-07,190.7600,192.2000,186.9400,191.9500,149.1242,18850300,0.0000
2012-11-30,192.4500,193.3700,189.2700,190.0700,147.6636,21119100,0.0000
2012-11-23,188.6200,193.4900,188.2500,193.4900,150.3206,15826300,0.0000
2012-11-16,190.0300,190.8800,184.7800,186.9400,145.2320,18951000,0.0000
2012-11-09,192.3600,196.7500,188.8800,189.6400,147.3296,17977200,0.8500
2012-11-02,194.8000,198.0000,193.2900,193.4300,149.6088,14071200,0.0000
2012-10-26,193.7100,194.6800,190.5600,193.2700,149.4850,19824000,0.0000
2012-10-19,208.8800,211.0000,193.1800,193.3600,149.5546,37283100,0.0000
2012-10-12,210.0200,210.7400,205.0500,207.8000,160.7233,15209500,0.0000
2012-10-05,208.0100,211.7900,207.9400,210.5900,162.8812,17786100,0.0000
2012-09-28,205.0200,208.3200,203.9000,207.4500,160.4526,17962400,0.0000
2012-09-21,205.5500,207.9900,205.3000,205.9800,159.3156,24867400,0.0000
2012-09-14,199.3900,207.6500,198.7300,206.8100,159.9575,19339300,0.0000
2012-09-07,196.6100,199.5000,193.2500,199.5000,154.3036,15172300,0.0000
2012-08-31,197.9600,198.3000,193.1800,194.8500,150.7071,13113600,0.0000
2012-08-24,200.6900,201.1300,194.2000,197.7700,152.9655,14140300,0.0000
2012-08-17,198.8800,202.0000,197.7200,201.2200,155.6340,12373700,0.0000
2012-08-10,198.7600,200.8800,197.2400,199.2900,154.1412,12376100,0.8500
2012-08-03,196.3200,198.9500,193.0200,198.5200,152.8927,14944000,0.0000
2012-07-27,189.7800,197.4100,188.2000,196.3900,151.2522,18795600,0.0000
2012-07-20,185.5800,196.8500,183.2000,192.4500,148.2178,31507600,0.0000
2012-07-13,190.7600,191.1400,181.8500,186.0100,143.2579,22998800,0.0000
2012-07-06,196.3600,197.2000,189.7400,191.4100,147.4168,11920500,0.0000
2012-06-29,192.4800,195.8100,188.9000,195.5800,150.6284,18637100,0.0000
2012-06-22,197.5700,199.9900,193.1900,193.7000,149.1805,23194300,0.0000
2012-06-15,196.6000,199.2700,192.1400,199.1000,153.3394,19518700,0.0000
2012-06-08,188.3400,195.8299,187.0000,195.1400,150.2895,18002600,0.0000
2012-06-01,195.2200,198.0800,188.6000,189.0800,145.6223,21714900,0.0000
2012-05-25,195.9800,198.2600,193.2000,194.3000,149.6426,17970000,0.0000
2012-05-18,199.9200,201.4679,195.1600,195.8800,150.8594,22381000,0.0000
2012-05-11,203.9600,204.7700,199.0600,201.1700,154.9336,17219400,0.8500
2012-05-04,206.7100,208.9290,204.4000,204.9900,157.2124,14699600,0.0000
2012-04-27,197.8900,208.1700,196.7910,206.8100,158.6082,20048100,0.0000
2012-04-20,204.7400,207.6400,197.5210,199.6000,153.0786,30566700,0.0000
2012-04-13,204.4000,206.1700,202.1700,202.8000,155.5328,17522600,0.0000
2012-04-05,208.9600,210.6900,204.4600,205.4700,157.5805,15692400,0.0000
2012-03-30,206.4500,209.1200,206.0200,208.6500,160.0193,16007300,0.0000
2012-03-23,205.7100,206.5300,203.7020,205.4800,157.5882,17132200,0.0000
2012-03-16,200.9300,207.5200,200.2300,206.0100,157.9946,25846100,0.0000
2012-03-09,198.3600,201.1900,196.8120,200.6200,153.8609,21823600,0.0000
2012-03-02,196.7800,199.1700,196.1000,198.8100,152.4728,19330600,0.0000
2012-02-24,193.7300,199.2300,192.4600,197.7600,151.6675,17955300,0.0000
2012-02-17,193.3100,193.8600,190.8310,193.4200,148.3390,17149800,0.0000
2012-02-10,192.4800,194.4600,191.2800,192.4200,147.5721,18144100,0.7500
2012-02-03,189.3900,194.8100,188.2200,193.6400,147.9327,22703600,0.0000
2012-01-27,187.9100,192.7900,187.6700,190.4600,145.5034,22822200,0.0000
2012-01-20,180.3600,188.9700,179.3200,188.5200,144.0213,32020900,0.0000
2012-01-13,182.2000,183.7200,177.3472,179.1600,136.8706,26633200,0.0000
2012-01-06,186.7300,188.7100,182.3100,182.5400,139.4528,19352900,0.0000
2011-12-30,184.9700,186.4800,183.3400,183.8800,140.4765,12119700,0.0000
2011-12-23,184.5100,187.3300,179.0400,184.7500,141.1412,27166800,0.0000
2011-12-16,193.6400,194.3000,181.9100,183.5700,140.2397,30186100,0.0000
2011-12-09,191.1800,194.9000,190.3200,194.5600,148.6356,24142900,0.0000
2011-12-02,182.7100,191.3300,180.6700,189.6600,144.8922,25843600,0.0000
2011-11-25,183.3700,183.9600,177.0600,177.0600,135.2663,16357400,0.0000
2011-11-18,189.1700,189.9700,183.3900,185.2400,141.5155,25522100,0.0000
2011-11-11,186.2200,187.8800,181.1600,187.3800,143.1504,20903100,0.7500
2011-11-04,185.5900,187.7800,180.7400,186.3800,141.8184,22918900,0.0000
2011-10-28,181.5100,188.0700,179.0300,187.4500,142.6325,28719000,0.0000
2011-10-21,189.7100,190.1600,176.1700,181.6300,138.2041,46796000,0.0000
2011-10-14,183.0000,190.5300,182.9000,190.5300,144.9762,26220900,0.0000
2011-10-07,174.3600,183.7200,168.8800,182.3900,138.7823,38117800,0.0000
2011-09-30,170.9600,180.9100,169.8600,174.8700,133.0603,36868400,0.0000
2011-09-23,169.5000,177.6700,165.7600,169.3400,128.8525,31790500,0.0000
2011-09-16,159.6400,172.9900,158.7600,172.9900,131.6298,33464200,0.0000
2011-09-09,163.0600,169.5800,160.8100,161.3700,122.7880,25328900,0.0000
2011-09-02,170.5800,173.7200,166.0000,166.9800,127.0567,26288300,0.0000
2011-08-26,161.3500,169.3300,157.6200,169.1400,128.7003,33789200,0.0000
2011-08-19,171.3200,174.0000,157.1300,157.5400,119.8737,47511700,0.0000
2011-08-12,168.8300,172.6100,161.8500,168.2000,127.9850,56678700,0.7500
2011-08-05,182.6000,183.6900,166.5200,172.9800,131.0310,41229200,0.0000
2011-07-29,183.8900,184.9600,179.7300,181.8500,137.7499,26294400,0.0000
2011-07-22,174.7300,185.6300,173.5800,185.1800,140.2724,37500900,0.0000
2011-07-15,174.9000,176.3200,173.8400,175.5400,132.9701,23838300,0.0000
2011-07-08,173.5200,177.7700,173.5200,176.4900,133.6898,20777900,0.0000
2011-07-01,165.7400,174.6500,165.2100,174.5400,132.2126,23400700,0.0000
2011-06-24,163.7000,166.8100,163.5900,165.0700,125.0392,22978000,0.0000
2011-06-17,164.4400,165.1000,161.5200,164.4400,124.5620,29385600,0.0000
2011-06-10,164.7600,165.9600,162.8700,163.1800,123.6075,20640600,0.0000
2011-06-03,168.4400,169.8900,164.1300,165.0500,125.0240,23342600,0.0000
2011-05-27,168.5800,168.6900,165.9000,167.5000,126.8799,22718600,0.0000
2011-05-20,169.8100,171.4100,166.5300,170.1600,128.8948,25997900,0.0000
2011-05-13,168.3900,172.7700,167.8200,169.9200,128.7130,23498700,0.0000
2011-05-06,172.1100,173.5400,167.5000,168.8900,127.9328,29465600,0.7500
2011-04-29,167.6500,173.0000,167.2300,170.5800,128.6417,26858900,0.0000
2011-04-21,164.6400,168.4500,162.1900,168.2800,126.9072,29758000,0.0000
2011-04-15,163.4400,166.3400,162.3000,166.2100,125.3461,22168000,0.0000
2011-04-08,164.4200,164.7500,163.1600,164.0500,123.7172,17602700,0.0000
2011-04-01,161.5400,164.4200,161.1200,164.2700,123.8831,19066300,0.0000
2011-03-25,157.6400,162.7400,157.0700,162.1800,122.3069,25371800,0.0000
2011-03-18,161.1600,161.9804,151.7100,155.8900,117.5634,41798000,0.0000
2011-03-11,161.6000,167.7200,158.8500,162.4300,122.4954,31095800,0.0000
2011-03-04,162.3600,164.3100,159.4100,161.8300,122.0430,21537300,0.0000
2011-02-25,163.5700,164.2600,159.0300,162.2800,122.3823,21433300,0.0000
2011-02-18,164.1800,164.8400,162.5200,164.8400,124.3129,18590000,0.0000
2011-02-11,164.0800,166.2500,163.1800,163.8500,123.5663,26097300,0.6500
2011-02-04,159.1800,164.2000,158.6800,164.0000,123.1972,25371100,0.0000
2011-01-28,155.4200,164.3500,155.3300,159.2100,119.5989,32502900,0.0000
2011-01-21,149.8200,156.7800,149.3800,155.5000,116.8120,35766800,0.0000
2011-01-14,147.5800,150.0000,146.7500,150.0000,112.6804,19878500,0.0000
2011-01-07,147.2100,148.8600,146.6400,147.9300,111.1254,23486200,0.0000
2010-12-31,145.1200,147.5000,145.0000,146.7600,110.2465,14684300,0.0000
2010-12-23,145.3900,146.4000,144.3300,145.8900,109.5929,13585400,0.0000
2010-12-17,145.1400,146.0100,144.1500,145.0000,108.9244,28194800,0.0000
2010-12-10,144.5400,146.2999,143.5200,144.8200,108.7891,21020900,0.0000
2010-12-03,143.5300,145.8500,141.2800,145.3800,109.2098,28622500,0.0000
2010-11-26,144.0000,146.4400,142.3300,143.9000,108.0980,15256400,0.0000
2010-11-19,143.8900,145.3500,141.1800,145.0500,108.9619,24207800,0.0000
2010-11-12,145.3500,147.5300,143.3500,143.7400,107.9778,24816000,0.6500
2010-11-05,143.6400,146.9300,142.3200,146.9200,109.8790,27101400,0.0000
2010-10-29,140.4200,144.0000,138.5300,143.6000,107.3960,32583300,0.0000
2010-10-22,140.9000,143.0300,136.7000,139.6700,104.4569,41753800,0.0000
2010-10-15,138.7900,142.1000,138.2700,141.0600,105.4964,31299400,0.0000
2010-10-08,135.2300,139.0900,134.3900,138.8500,103.8436,26027000,0.0000
2010-10-01,133.5100,136.2800,133.5100,135.6400,101.4429,30834900,0.0000
2010-09-24,130.2400,134.1500,130.1100,134.1100,100.2986,28357000,0.0000
2010-09-17,128.6300,130.6000,128.4300,130.1900,97.3669,29966700,0.0000
2010-09-10,126.9900,128.2900,125.3900,127.9900,95.7216,16686200,0.0000
2010-09-03,125.0800,127.6000,122.2800,127.5800,95.4149,25097500,0.0000
2010-08-27,127.5700,128.0300,122.4200,124.7300,93.2835,28851700,0.0000
2010-08-20,127.4700,130.1950,126.9600,127.5000,95.3551,24839400,0.0000
2010-08-13,130.7900,132.4900,127.3300,127.8700,95.6318,27721100,0.0000
2010-08-06,129.2500,131.9800,128.7600,130.1400,97.3295,26753600,0.6500
2010-07-30,128.1800,129.5000,127.0400,128.4000,95.5510,29087100,0.0000
2010-07-23,128.6700,130.3800,122.9300,128.3800,95.5361,45328500,0.0000
2010-07-16,127.3700,131.6000,127.1600,128.0300,95.2756,30691500,0.0000
2010-07-09,123.5800,128.2000,122.1700,127.9600,95.2235,22776300,0.0000
2010-07-02,127.6500,129.4700,120.6100,121.8600,90.6841,39925900,0.0000
2010-06-25,131.4200,131.9400,127.1200,127.1200,94.5984,35729700,0.0000
2010-06-18,128.5000,131.2500,128.3400,130.1500,96.8533,34958900,0.0000
2010-06-11,125.5700,128.8000,122.8200,128.4500,95.5882,36446000,0.0000
2010-06-04,124.6900,128.2200,124.2000,125.2800,93.2292,31155200,0.0000
2010-05-28,125.2600,126.3900,121.4700,125.2600,93.2143,40594400,0.0000
2010-05-21,130.6800,131.9900,121.4000,125.4200,93.3334,52738700,0.0000
2010-05-14,126.2700,133.1000,125.0600,131.1900,97.6272,52007600,0.0000
2010-05-07,129.3900,130.1400,116.0000,122.1000,90.8627,43103500,0.6500
2010-04-30,129.7600,132.0000,128.7100,129.0000,95.4966,35378000,0.0000
2010-04-23,130.3800,132.2800,127.7700,129.9900,96.2294,46345200,0.0000
2010-04-16,128.5700,132.1700,127.8400,130.6300,96.7032,35328700,0.0000
2010-04-09,128.3800,129.8000,127.1200,128.7600,95.3189,24394000,0.0000
2010-04-01,129.3000,129.9500,127.5500,128.2500,94.9413,17954900,0.0000
2010-03-26,127.1100,130.7300,126.5700,129.2600,95.6890,31453700,0.0000
2010-03-19,127.4000,128.9300,126.7800,127.7100,94.5416,32679700,0.0000
2010-03-12,127.0600,128.3700,125.2000,127.9400,94.7119,33736000,0.0000
2010-03-05,127.5000,129.0900,125.4700,127.2500,94.2011,29153500,0.0000
2010-02-26,127.3000,128.2700,125.5700,127.1600,94.1344,23624900,0.0000
2010-02-19,124.9100,128.0600,124.1100,127.1900,94.1566,24433700,0.0000
2010-02-12,123.1500,124.2000,121.6100,124.0000,91.7951,30088800,0.5500
2010-02-05,123.2300,126.0700,121.8300,122.9700,90.6237,35063800,0.0000
2010-01-29,126.3300,127.7500,121.9000,122.3900,90.1963,42786400,0.0000
2010-01-22,131.6300,134.2500,125.3700,125.5000,92.4882,48810900,0.0000
2010-01-15,131.0600,132.8900,128.6700,131.7800,97.1163,35873500,0.0000
2010-01-08,131.1800,132.9700,128.9100,130.8500,96.4309,28639800,0.0000
2009-12-31,130.9900,132.8500,130.6800,130.9000,96.4678,18075000,0.0000
2009-12-24,127.8000,130.5700,127.6800,130.5700,96.2246,18700700,0.0000
2009-12-18,129.6500,129.9800,127.0000,127.9100,94.2643,34452500,0.0000
2009-12-11,126.8800,129.7700,126.1100,129.6800,95.5687,29242700,0.0000
2009-12-04,125.1200,128.9000,124.9200,127.2500,93.7779,30307700,0.0000
2009-11-27,127.7000,128.9400,124.2600,125.7000,92.6356,19106900,0.0000
2009-11-20,127.1700,128.6550,126.4600,126.9600,93.5642,23482700,0.0000
2009-11-13,123.9200,127.8000,123.4900,127.0300,93.6157,31065000,0.0000
2009-11-06,120.6100,123.5000,119.5000,123.4900,91.0069,30790900,0.5500
2009-10-30,120.6100,124.3000,119.1500,120.6100,88.4904,38785400,0.0000
2009-10-23,121.7600,124.1100,120.0000,120.3600,88.3069,36292000,0.0000
2009-10-16,125.4400,128.6100,121.2500,121.6400,89.2461,55978800,0.0000
2009-10-09,118.9000,126.0000,118.1300,125.9300,92.3936,37825500,0.0000
2009-10-02,120.5200,122.0000,117.2600,119.0200,87.3238,37380100,0.0000
2009-09-25,121.0300,122.7400,120.1000,121.0800,88.8352,26232600,0.0000
2009-09-18,117.0000,122.8800,116.9400,122.1100,89.5909,40859700,0.0000
2009-09-11,117.9400,119.2500,116.1600,118.0500,86.6121,21828700,0.0000
2009-09-04,117.1000,118.9300,115.1500,117.4600,86.1792,25309900,0.0000
2009-08-28,119.9200,120.8800,117.5100,118.2200,86.7368,26123700,0.0000
2009-08-21,116.6900,120.0100,116.1200,119.9000,87.9694,27622200,0.0000
2009-08-14,118.1700,119.9600,117.3200,118.5700,86.9936,25401100,0.0000
2009-08-07,118.8800,119.9600,116.7000,119.3300,87.5512,27893800,0.5500
2009-07-31,116.9500,119.3700,116.0500,117.9300,86.1205,28085700,0.0000
2009-07-24,114.5300,118.1500,114.3900,117.6400,85.9088,42520000,0.0000
2009-07-17,101.2800,115.5300,100.1900,115.4200,84.2876,58793700,0.0000
2009-07-10,101.5700,102.7800,99.5000,100.8300,73.6330,34208000,0.0000
2009-07-02,105.9900,106.2700,101.7300,101.7300,74.2902,24758400,0.0000
2009-06-26,105.1800,106.7850,103.5100,105.6800,77.1748,30871700,0.0000
2009-06-19,107.6300,109.1400,105.5000,105.8900,77.3281,42930700,0.0000
2009-06-12,106.6400,110.6400,105.5000,108.2100,79.0223,38913000,0.0000
2009-06-05,106.9400,108.8000,105.1100,107.2400,78.3140,35592300,0.0000
2009-05-29,101.3200,106.5000,101.0200,106.2800,77.6129,27330100,0.0000
2009-05-22,102.0000,106.1200,101.7400,101.8900,74.4070,34599500,0.0000
2009-05-15,101.0900,104.3800,100.5700,101.3700,74.0273,42229200,0.0000
2009-05-08,105.2600,106.8200,99.8300,101.4900,74.1149,42691700,0.5500
2009-05-01,99.6100,106.0500,99.2500,104.6100,75.9939,46394300,0.0000
2009-04-24,100.2900,103.8600,98.2000,100.0800,72.7030,59469300,0.0000
2009-04-17,100.2800,102.0400,96.4400,101.2700,73.5675,41711800,0.0000
2009-04-09,100.9000,102.4500,98.5200,101.7000,73.8799,32887100,0.0000
2009-04-03,92.0000,102.6600,91.8000,102.2200,74.2576,64912500,0.0000
2009-03-27,93.7000,99.8600,92.7500,94.1500,68.3952,60950700,0.0000
2009-03-20,91.3400,95.0000,89.4100,92.5100,67.2038,63330900,0.0000
2009-03-13,84.7000,90.6500,83.0200,90.3600,65.6420,61831600,0.0000
2009-03-06,91.1700,91.9000,83.8100,85.8100,62.3366,74483600,0.0000
2009-02-27,89.3000,93.2800,82.8500,92.0300,66.8551,77805700,0.0000
2009-02-20,91.7300,92.4900,87.3400,88.7900,64.5014,42419500,0.0000
2009-02-13,95.9300,96.9800,92.2000,93.8400,68.1700,49132900,0.0000
2009-02-06,90.6000,97.1000,89.6900,96.1400,69.8408,53659500,0.5000
2009-01-30,89.7700,94.9400,89.5200,91.6500,66.2346,50819300,0.0000
2009-01-23,84.7600,91.6000,81.7600,89.4900,64.6736,61309500,0.0000
2009-01-16,84.5700,86.6000,82.1100,84.9200,61.3709,48180000,0.0000
2009-01-09,86.4200,90.4100,84.2500,84.7000,61.2119,41092400,0.0000
2009-01-02,81.7200,87.5900,79.6800,87.3700,63.1415,26062900,0.0000
2008-12-26,83.2700,83.4500,79.9200,81.3300,58.7764,18974200,0.0000
2008-12-19,82.5100,87.2700,80.0000,83.5200,60.3591,50128100,0.0000
2008-12-12,82.5700,85.8800,78.0600,82.2000,59.4052,49785100,0.0000
2008-12-05,80.9500,81.5000,75.3100,80.5900,58.2416,51454000,0.0000
2008-11-28,75.7400,82.4000,75.0000,81.6000,58.9716,39691800,0.0000
2008-11-21,79.4000,81.0000,69.5000,74.8800,54.1151,73411500,0.0000
2008-11-14,87.9900,88.1000,75.4000,80.3300,58.0537,58194400,0.0000
2008-11-07,92.6400,94.7600,84.2500,86.2700,62.3465,47015300,0.5000
2008-10-31,80.2700,94.1900,79.0100,92.9700,66.7963,60537100,0.0000
2008-10-24,92.2100,93.3100,78.8200,82.0700,58.9650,58306900,0.0000
2008-10-17,90.4400,99.0000,84.3500,90.7800,65.2229,75048600,0.0000
2008-10-10,101.2100,103.0000,83.5100,87.7500,63.0459,86848900,0.0000
2008-10-03,117.4400,118.4300,103.0300,103.4400,74.3187,62809100,0.0000
2008-09-26,118.4500,121.9900,114.1400,119.4200,85.7999,34730600,0.0000
2008-09-19,115.3600,124.0000,110.6100,118.8500,85.3904,66307100,0.0000
2008-09-12,118.0000,119.9500,115.0000,118.9700,85.4766,46783800,0.0000
2008-09-05,122.8700,124.0000,113.1700,114.3300,82.1429,42011600,0.0000
2008-08-29,124.4800,125.4500,121.5000,121.7300,87.4596,30493600,0.0000
2008-08-22,126.4900,127.0000,121.5500,124.9300,89.7587,34457400,0.0000
2008-08-15,128.4300,128.4300,124.4000,126.3600,90.7861,32724200,0.0000
2008-08-08,126.7700,129.9700,126.2500,128.8100,92.5464,34413900,0.5000
2008-08-01,127.6900,129.5000,126.1300,126.6400,90.6364,28699300,0.0000
2008-07-25,129.8300,130.9300,127.2600,128.5300,91.9891,45950300,0.0000
2008-07-18,121.8000,130.0000,119.9000,129.8900,92.9624,59542700,0.0000
2008-07-11,119.6200,124.5000,119.6200,122.1200,87.4014,47346100,0.0000
2008-07-03,119.9900,120.7800,116.6000,119.5400,85.5549,32716800,0.0000
2008-06-27,123.0000,125.8300,118.2600,120.0500,85.9199,41907700,0.0000
2008-06-20,125.4600,127.1400,122.3600,122.7400,87.8452,35367900,0.0000
2008-06-13,125.3800,126.7220,122.8600,126.1500,90.2857,31303600,0.0000
2008-06-06,128.6700,129.3700,124.7400,124.9400,89.4197,35309300,0.0000
2008-05-30,124.0100,129.9900,124.0000,129.4300,92.6332,33079200,0.0000
2008-05-23,127.6800,128.2100,123.0200,124.2000,88.8901,31469600,0.0000
2008-05-16,123.8000,128.8300,123.5600,127.8200,91.4809,40848500,0.0000
2008-05-09,122.7600,125.1700,120.7800,124.0600,88.7899,38973400,0.5000
2008-05-02,122.9800,124.4300,120.5000,123.1800,87.8064,36106300,0.0000
2008-04-25,122.0500,124.9000,122.0500,123.0800,87.7351,32273700,0.0000
2008-04-18,116.2000,125.0000,115.5400,124.4000,88.6761,67195200,0.0000
2008-04-11,116.3700,119.2200,115.2800,116.0000,82.6883,38989700,0.0000
2008-04-04,113.9500,118.3700,113.3400,115.7600,82.5172,42376300,0.0000
2008-03-28,118.5700,119.7900,114.2100,114.5700,81.6690,41496800,0.0000
2008-03-20,113.0000,118.5000,113.0000,118.3300,84.3492,39979100,0.0000
2008-03-14,113.1200,118.0000,112.6900,115.2301,82.1395,48594600,0.0000
2008-03-07,114.0900,116.4100,111.8000,113.9400,81.2199,39506500,0.0000
2008-02-29,107.6800,116.6300,107.4300,113.8600,81.1628,54366700,0.0000
2008-02-22,106.7900,109.6000,104.5300,108.0700,77.0356,31292600,0.0000
2008-02-15,102.9000,108.9300,102.8700,106.1600,75.6741,33932900,0.0000
2008-02-08,108.4000,109.0000,100.6000,103.2700,73.6140,40641500,0.4000
2008-02-01,104.4100,109.4000,103.7000,109.0800,77.4564,39007500,0.0000
2008-01-25,99.1600,107.7900,98.5000,104.5200,74.2184,57768700,0.0000
2008-01-18,105.0000,106.7200,100.0500,103.4000,73.4231,78126300,0.0000
2008-01-11,100.3550,101.0000,97.0400,97.6700,69.3543,52601500,0.0000
2008-01-04,109.2500,110.0000,100.4800,101.1300,71.8112,33799300,0.0000
2007-12-28,111.2000,112.1900,109.1080,110.0900,78.1736,16539900,0.0000
2007-12-21,105.3700,111.1600,104.0000,111.0500,78.8553,43481700,0.0000
2007-12-14,109.0000,110.4000,104.1000,105.7700,75.1060,36725700,0.0000
2007-12-07,105.4500,110.0000,104.5800,108.8600,77.3002,31672000,0.0000
2007-11-30,104.4000,109.1900,101.5000,105.1800,74.6871,46569900,0.0000
2007-11-23,104.3400,105.3900,101.3400,104.0500,73.8847,27820500,0.0000
2007-11-16,101.8900,106.4200,100.7000,104.7900,74.4102,50102700,0.0000
2007-11-09,115.1100,115.1100,99.2700,100.2542,71.1893,62718300,0.4000
2007-11-02,113.9000,116.2500,113.2800,114.5900,81.0771,30044700,0.0000
2007-10-26,110.9700,114.8000,110.9600,113.7300,80.4686,32762600,0.0000
2007-10-19,117.9500,119.9400,111.8000,112.2800,79.4426,53958800,0.0000
2007-10-12,116.1000,121.4600,115.8800,117.8100,83.3553,35082300,0.0000
2007-10-05,117.6100,119.6000,115.0000,116.3000,82.2870,33529800,0.0000
2007-09-28,116.9000,118.5000,115.7900,117.8000,83.3483,33029400,0.0000
2007-09-21,114.7000,118.1000,114.3000,116.7800,82.6266,38076800,0.0000
2007-09-14,116.1500,117.7800,114.6500,115.1300,81.4591,32211300,0.0000
2007-09-07,116.3400,118.8900,115.3300,115.5500,81.7563,28916300,0.0000
2007-08-31,113.0000,117.3500,111.6300,116.6900,82.5629,32617900,0.0000
2007-08-24,110.9000,113.2500,108.0800,113.2400,80.1219,39957700,0.0000
2007-08-17,112.9900,113.9500,103.7000,110.9000,78.4662,55388900,0.0000
2007-08-10,111.9700,114.6000,109.7000,112.6400,79.6974,41626500,0.4000
2007-08-03,115.6200,115.7500,110.0200,111.8900,78.8874,66192100,0.0000
2007-07-27,114.8800,118.8200,114.8500,115.6200,81.5172,64841000,0.0000
2007-07-20,108.5700,116.4800,108.4200,114.8100,80.9461,55626100,0.0000
2007-07-13,108.7300,109.6500,108.1000,108.6000,76.5678,34811600,0.0000
2007-07-06,105.3900,109.6600,104.5800,109.0300,76.8710,24567300,0.0000
2007-06-29,104.7300,106.9200,104.1000,105.2500,74.2059,31559100,0.0000
2007-06-22,105.2700,107.0200,104.4400,104.4400,73.6348,35051000,0.0000
2007-06-15,102.8700,105.1900,102.1000,105.0900,74.0931,34517000,0.0000
2007-06-08,106.5000,106.5900,101.5600,103.0700,72.6689,63185700,0.0000
2007-06-01,105.5700,107.6700,105.2100,106.5400,75.1154,23208200,0.0000
2007-05-25,107.1500,108.0000,103.5700,105.1800,74.1566,30271700,0.0000
2007-05-18,105.8100,108.0500,104.5300,107.9900,76.1377,35014200,0.0000
2007-05-11,102.7600,105.9900,102.2100,105.9800,74.7206,34979100,0.4000
2007-05-04,101.1100,103.1700,100.9700,102.9600,72.3113,38307800,0.0000
2007-04-27,95.3500,101.7000,95.0500,101.1700,71.0542,58275300,0.0000
2007-04-20,94.9900,97.6600,93.9110,94.5800,66.4258,51786700,0.0000
2007-04-13,96.4300,96.9400,94.5300,94.9300,66.6717,27497000,0.0000
2007-04-05,94.5100,96.7500,94.0600,96.5200,67.7884,19197800,0.0000
2007-03-30,94.8400,95.2500,93.5700,94.2600,66.2011,34042800,0.0000
2007-03-23,93.9500,95.8100,93.3900,95.0300,66.7419,26906600,0.0000
